event_id,name,college_name,techfest_name,city,category,subcategory,event_type,min_team_size,max_team_size,team_possible,price,prize_pool,start_date,end_date,duration_days,description,tags,rating,popularity,college_rating,college_category,registration_link,contact_email,coordinates
939,RC Car Racing @ Impulse,COEP Technological University,Impulse,Pune,Mechanical,RC Car Racing,Solo,1,1,False,944,5000,2026-05-18,2026-05-21,3,🚀 COEP Technological University invites you to participate in RC Car Racing during Impulse. A perfect platform for mechanical enthusiasts to demonstrate their talents.,"Mechanical, RC Car Racing, Premier Institute, Impulse, solo-event",4.6,4.6,4.5,Premier Institute,https://impulse.coep.org.in/events/939,events@impulse.coep.org.in,"18.5204° N, 73.8567° E"
940,Line Follower @ Turbine,TCET Mumbai,Turbine,Mumbai,Robotics,Line Follower,Team,2,2,True,715,10000,2026-10-06,2026-10-07,1,🎯 TCET Mumbai presents Line Follower - an exciting robotics event at Turbine! Test your skills and compete with the best minds from across Maharashtra.,"Robotics, Line Follower, Other Notable, Turbine, team-event",3.8,3.7,3.8,Other Notable,https://tcetmumbai.in/turbine/events/940,events@tcetmumbai.in/turbine,"19.0760° N, 72.8777° E"
941,IoT Workshop @ Technotron,GCOE Aurangabad,Technotron,Aurangabad,Electronics,IoT Workshop,Solo,1,1,False,1960,15000,2026-08-11,2026-08-14,3,🚀 GCOE Aurangabad invites you to participate in IoT Workshop during Technotron. A perfect platform for electronics enthusiasts to demonstrate their talents.,"Electronics, IoT Workshop, Notable, Technotron, solo-event",3.6,3.6,3.8,Notable,https://gcoea.ac.in/technotron/events/941,events@gcoea.ac.in/technotron,"19.8762° N, 75.3433° E"
942,Photography @ Yantra,Ramdeobaba Nagpur,Yantra,Nagpur,Design,Photography,Team,3,4,True,354,1000,2026-04-30,2026-05-01,1,🎯 Ramdeobaba Nagpur presents Photography - an exciting design event at Yantra! Test your skills and compete with the best minds from across Maharashtra.,"Design, Photography, Notable, Yantra, team-event",4.1,3.8,4.0,Notable,https://rknpec.edu.in/yantra/events/942,events@rknpec.edu.in/yantra,"21.1458° N, 79.0882° E"
943,Embedded Systems @ MITE,MIT-WPU Pune,MITE,Pune,Electronics,Embedded Systems,Solo,1,1,False,901,30000,2026-08-20,2026-08-22,2,💡 Embedded Systems at MITE - MIT-WPU Pune. Compete in this electronics event and win exciting prizes! Open for all engineering students.,"Electronics, Embedded Systems, Highly Reputed, MITE, solo-event",4.1,4.3,4.2,Highly Reputed,https://mite.mitwpu.edu.in/events/943,events@mite.mitwpu.edu.in,"18.5204° N, 73.8567° E"
944,Embedded Systems @ Pinnacle,PCCOE Pune,Pinnacle,Pune,Electronics,Embedded Systems,Team,3,4,True,1211,15000,2026-09-12,2026-09-14,2,👥 Team event - Form your dream team and compete together!,"Electronics, Embedded Systems, Notable, Pinnacle, team-event",4.0,4.0,4.0,Notable,https://pccoepune.edu.in/pinnacle/events/944,events@pccoepune.edu.in/pinnacle,"18.5204° N, 73.8567° E"
945,Case Study @ PVG Techfest,PVGCOET Pune,PVG Techfest,Pune,Management,Case Study,Solo,1,1,False,181,2000,2026-09-18,2026-09-19,1,💡 Case Study at PVG Techfest - PVGCOET Pune. Compete in this management event and win exciting prizes! Open for all engineering students.,"Management, Case Study, Other Notable, PVG Techfest, solo-event",4.0,4.0,3.7,Other Notable,https://pvgcoet.ac.in/techfest/events/945,events@pvgcoet.ac.in/techfest,"18.5204° N, 73.8567° E"
946,Innovation Challenge @ Cognizance,IIIT Pune,Cognizance,Pune,Technical Paper,Innovation Challenge,Team,2,3,True,82,10000,2026-05-17,2026-05-19,2,🚀 IIIT Pune invites you to participate in Innovation Challenge during Cognizance. A perfect platform for technical paper enthusiasts to demonstrate their talents.,"Technical Paper, Innovation Challenge, Highly Reputed, Cognizance, team-event",4.4,4.8,4.4,Highly Reputed,https://cognizance.org.in/events/946,events@cognizance.org.in,"18.5204° N, 73.8567° E"
947,Sustainable Design @ FCRIT Fest,FCRIT Navi Mumbai,FCRIT Fest,Navi Mumbai,Civil,Sustainable Design,Solo,1,1,False,1223,10000,2026-05-16,2026-05-19,3,💡 Sustainable Design at FCRIT Fest - FCRIT Navi Mumbai. Compete in this civil event and win exciting prizes! Open for all engineering students.,"Civil, Sustainable Design, Other Notable, FCRIT Fest, solo-event",3.5,3.5,3.7,Other Notable,https://fcrit.ac.in/fest/events/947,events@fcrit.ac.in/fest,"19.0330° N, 73.0297° E"
948,Cloud Computing @ Techyon,WCE Sangli,Techyon,Sangli,Workshop,Cloud Computing,Team,3,4,True,2056,0,2026-08-28,2026-08-30,2,🎯 WCE Sangli presents Cloud Computing - an exciting workshop event at Techyon! Test your skills and compete with the best minds from across Maharashtra.,"Workshop, Cloud Computing, Highly Reputed, Techyon, team-event",4.2,4.2,4.3,Highly Reputed,https://techyon.wce.ac.in/events/948,events@techyon.wce.ac.in,"16.8637° N, 74.5696° E"
949,Pick and Place Robot @ Raitram,RAIT Navi Mumbai,Raitram,Navi Mumbai,Robotics,Pick and Place Robot,Solo,1,1,False,1160,50000,2026-05-22,2026-05-24,2,🎯 RAIT Navi Mumbai presents Pick and Place Robot - an exciting robotics event at Raitram! Test your skills and compete with the best minds from across Maharashtra.,"Robotics, Pick and Place Robot, Other Notable, Raitram, solo-event",3.7,3.7,3.7,Other Notable,https://rait.edu.in/raitram/events/949,events@rait.edu.in/raitram,"19.0330° N, 73.0297° E"
950,Business Plan @ Vihaan,VIT Pune,Vihaan,Pune,Management,Business Plan,Both,1,4,True,443,5000,2026-07-05,2026-07-08,3,Join us for Business Plan at VIT Pune's Vihaan! This management event challenges participants to showcase their expertise in management domain.,"Management, Business Plan, Highly Reputed, Vihaan, team-event",4.3,4.3,4.2,Highly Reputed,https://vihaan.vit.edu/events/950,events@vihaan.vit.edu,"18.5204° N, 73.8567° E"
951,Algorithm Challenge @ Pinnacle,PCCOE Pune,Pinnacle,Pune,Coding,Algorithm Challenge,Solo,1,1,False,216,5000,2026-10-02,2026-10-04,2,🎯 PCCOE Pune presents Algorithm Challenge - an exciting coding event at Pinnacle! Test your skills and compete with the best minds from across Maharashtra.,"Coding, Algorithm Challenge, Notable, Pinnacle, solo-event",3.9,4.0,4.0,Notable,https://pccoepune.edu.in/pinnacle/events/951,events@pccoepune.edu.in/pinnacle,"18.5204° N, 73.8567° E"
952,Research Paper @ Techyon,WCE Sangli,Techyon,Sangli,Technical Paper,Research Paper,Team,3,3,True,3,1000,2026-06-11,2026-06-13,2,👥 Team event - Form your dream team and compete together!,"Technical Paper, Research Paper, Highly Reputed, Techyon, team-event",4.0,4.3,4.3,Highly Reputed,https://techyon.wce.ac.in/events/952,events@techyon.wce.ac.in,"16.8637° N, 74.5696° E"
953,Robotics Workshop @ Technovanza,AIT Pune,Technovanza,Pune,Workshop,Robotics Workshop,Both,1,2,True,1152,0,2026-07-27,2026-07-29,2,🎯 AIT Pune presents Robotics Workshop - an exciting workshop event at Technovanza! Test your skills and compete with the best minds from across Maharashtra.,"Workshop, Robotics Workshop, Highly Reputed, Technovanza, team-event",4.4,4.3,4.1,Highly Reputed,https://aitpune.edu.in/technovanza/events/953,events@aitpune.edu.in/technovanza,"18.5204° N, 73.8567° E"
954,Treasure Hunt @ Manthan,MPSTME Mumbai,Manthan,Mumbai,Competition,Treasure Hunt,Solo,1,1,False,270,5000,2026-06-23,2026-06-25,2,Join us for Treasure Hunt at MPSTME Mumbai's Manthan! This competition event challenges participants to showcase their expertise in competition domain.,"Competition, Treasure Hunt, Notable, Manthan, solo-event",4.2,4.1,4.0,Notable,https://mpstme.edu.in/manthan/events/954,events@mpstme.edu.in/manthan,"19.0760° N, 72.8777° E"
955,PCB Design @ PVG Techfest,PVGCOET Pune,PVG Techfest,Pune,Electronics,PCB Design,Team,3,3,True,526,8000,2026-06-10,2026-06-12,2,🎯 PVGCOET Pune presents PCB Design - an exciting electronics event at PVG Techfest! Test your skills and compete with the best minds from across Maharashtra.,"Electronics, PCB Design, Other Notable, PVG Techfest, team-event",3.5,3.8,3.7,Other Notable,https://pvgcoet.ac.in/techfest/events/955,events@pvgcoet.ac.in/techfest,"18.5204° N, 73.8567° E"
956,Structural Design @ Vishwaraj,VIIT Pune,Vishwaraj,Pune,Civil,Structural Design,Team,2,4,True,891,20000,2026-08-28,2026-08-31,3,🎯 VIIT Pune presents Structural Design - an exciting civil event at Vishwaraj! Test your skills and compete with the best minds from across Maharashtra.,"Civil, Structural Design, Notable, Vishwaraj, team-event",3.7,4.2,3.9,Notable,https://viitpune.edu.in/vishwaraj/events/956,events@viitpune.edu.in/vishwaraj,"18.5204° N, 73.8567° E"
957,Poster Making @ Expedition,PICT Pune,Expedition,Pune,Design,Poster Making,Solo,1,1,False,70,1000,2026-09-27,2026-09-28,1,🚀 PICT Pune invites you to participate in Poster Making during Expedition. A perfect platform for design enthusiasts to demonstrate their talents.,"Design, Poster Making, Highly Reputed, Expedition, solo-event",4.7,4.6,4.4,Highly Reputed,https://expedition.pict.edu/events/957,events@expedition.pict.edu,"18.5204° N, 73.8567° E"
958,Drone Racing @ Manthan,MPSTME Mumbai,Manthan,Mumbai,Robotics,Drone Racing,Team,3,4,True,412,50000,2026-08-01,2026-08-02,1,💡 Drone Racing at Manthan - MPSTME Mumbai. Compete in this robotics event and win exciting prizes! Open for all engineering students.,"Robotics, Drone Racing, Notable, Manthan, team-event",3.8,4.3,4.0,Notable,https://mpstme.edu.in/manthan/events/958,events@mpstme.edu.in/manthan,"19.0760° N, 72.8777° E"
959,Robo Race @ Turbine,TCET Mumbai,Turbine,Mumbai,Robotics,Robo Race,Both,1,4,True,776,10000,2026-07-14,2026-07-16,2,🤝 Open for both solo and team participation!,"Robotics, Robo Race, Other Notable, Turbine, team-event",3.9,4.1,3.8,Other Notable,https://tcetmumbai.in/turbine/events/959,events@tcetmumbai.in/turbine,"19.0760° N, 72.8777° E"
960,Structural Design @ GHRCE Techfest,GHRCE Nagpur,GHRCE Techfest,Nagpur,Civil,Structural Design,Solo,1,1,False,942,10000,2026-05-03,2026-05-04,1,🎯 Solo event - Individual participation only. Showcase your personal skills in Civil!,"Civil, Structural Design, Notable, GHRCE Techfest, solo-event",4.2,4.2,3.9,Notable,https://ghrce.raisoni.net/techfest/events/960,events@ghrce.raisoni.net/techfest,"21.1458° N, 79.0882° E"
961,Logo Design @ RSCOE Techfest,RSCOE Pune,RSCOE Techfest,Pune,Design,Logo Design,Both,1,4,True,212,10000,2026-08-09,2026-08-10,1,🚀 RSCOE Pune invites you to participate in Logo Design during RSCOE Techfest. A perfect platform for design enthusiasts to demonstrate their talents.,"Design, Logo Design, Other Notable, RSCOE Techfest, team-event",4.1,3.8,3.8,Other Notable,https://rscoe.edu.in/techfest/events/961,events@rscoe.edu.in/techfest,"18.5204° N, 73.8567° E"
962,Building Design @ FCRIT Fest,FCRIT Navi Mumbai,FCRIT Fest,Navi Mumbai,Civil,Building Design,Team,2,3,True,729,10000,2026-09-28,2026-09-30,2,🚀 FCRIT Navi Mumbai invites you to participate in Building Design during FCRIT Fest. A perfect platform for civil enthusiasts to demonstrate their talents.,"Civil, Building Design, Other Notable, FCRIT Fest, team-event",3.9,4.1,3.7,Other Notable,https://fcrit.ac.in/fest/events/962,events@fcrit.ac.in/fest,"19.0330° N, 73.0297° E"
963,Poster Making @ Techfest,IIT Bombay,Techfest,Mumbai,Design,Poster Making,Solo,1,1,False,234,10000,2026-07-05,2026-07-07,2,🚀 IIT Bombay invites you to participate in Poster Making during Techfest. A perfect platform for design enthusiasts to demonstrate their talents.,"Design, Poster Making, Premier Institute, Techfest, solo-event",4.6,4.9,4.8,Premier Institute,https://techfest.org/events/963,events@techfest.org,"19.0760° N, 72.8777° E"
964,CAD Design @ Momentum,ICT Mumbai,Momentum,Mumbai,Mechanical,CAD Design,Team,3,5,True,841,5000,2026-05-15,2026-05-16,1,👥 Team event - Form your dream team and compete together!,"Mechanical, CAD Design, Premier Institute, Momentum, team-event",4.5,4.6,4.6,Premier Institute,https://momentum.ictmumbai.edu.in/events/964,events@momentum.ictmumbai.edu.in,"19.0760° N, 72.8777° E"
965,IoT Workshop @ Cognizance,IIIT Pune,Cognizance,Pune,Workshop,IoT Workshop,Team,3,5,True,2131,0,2026-07-25,2026-07-28,3,🎯 IIIT Pune presents IoT Workshop - an exciting workshop event at Cognizance! Test your skills and compete with the best minds from across Maharashtra.,"Workshop, IoT Workshop, Highly Reputed, Cognizance, team-event",4.6,4.5,4.4,Highly Reputed,https://cognizance.org.in/events/965,events@cognizance.org.in,"18.5204° N, 73.8567° E"
966,Innovation Challenge @ SFIT Techfest,SFIT Mumbai,SFIT Techfest,Mumbai,Technical Paper,Innovation Challenge,Team,2,3,True,264,5000,2026-07-12,2026-07-13,1,Join us for Innovation Challenge at SFIT Mumbai's SFIT Techfest! This technical paper event challenges participants to showcase their expertise in technical paper domain.,"Technical Paper, Innovation Challenge, Other Notable, SFIT Techfest, team-event",3.7,4.0,3.8,Other Notable,https://sfit.ac.in/techfest/events/966,events@sfit.ac.in/techfest,"19.0760° N, 72.8777° E"
967,Robotics Workshop @ Technovanza,AIT Pune,Technovanza,Pune,Workshop,Robotics Workshop,Team,3,3,True,1680,0,2026-10-09,2026-10-11,2,🚀 AIT Pune invites you to participate in Robotics Workshop during Technovanza. A perfect platform for workshop enthusiasts to demonstrate their talents.,"Workshop, Robotics Workshop, Highly Reputed, Technovanza, team-event",4.0,4.4,4.1,Highly Reputed,https://aitpune.edu.in/technovanza/events/967,events@aitpune.edu.in/technovanza,"18.5204° N, 73.8567° E"
968,Robotics Workshop @ SGGSTech,SGGSIE&T Nanded,SGGSTech,Nanded,Workshop,Robotics Workshop,Both,1,3,True,656,0,2026-05-14,2026-05-17,3,🚀 SGGSIE&T Nanded invites you to participate in Robotics Workshop during SGGSTech. A perfect platform for workshop enthusiasts to demonstrate their talents.,"Workshop, Robotics Workshop, Other Notable, SGGSTech, team-event",3.6,3.9,3.8,Other Notable,https://sggs.ac.in/techfest/events/968,events@sggs.ac.in/techfest,"19.1383° N, 77.3210° E"
969,AI/ML Workshop @ RSCOE Techfest,RSCOE Pune,RSCOE Techfest,Pune,Workshop,AI/ML Workshop,Team,3,4,True,969,0,2026-09-14,2026-09-17,3,🎯 RSCOE Pune presents AI/ML Workshop - an exciting workshop event at RSCOE Techfest! Test your skills and compete with the best minds from across Maharashtra.,"Workshop, AI/ML Workshop, Other Notable, RSCOE Techfest, team-event",3.7,3.7,3.8,Other Notable,https://rscoe.edu.in/techfest/events/969,events@rscoe.edu.in/techfest,"18.5204° N, 73.8567° E"
970,AI Challenge @ Raitram,RAIT Navi Mumbai,Raitram,Navi Mumbai,Coding,AI Challenge,Both,1,3,True,109,10000,2026-07-03,2026-07-06,3,💡 AI Challenge at Raitram - RAIT Navi Mumbai. Compete in this coding event and win exciting prizes! Open for all engineering students.,"Coding, AI Challenge, Other Notable, Raitram, team-event",3.9,4.0,3.7,Other Notable,https://rait.edu.in/raitram/events/970,events@rait.edu.in/raitram,"19.0330° N, 73.0297° E"
971,Embedded Systems @ Prerana,SPCE Mumbai,Prerana,Mumbai,Electronics,Embedded Systems,Team,2,3,True,318,4000,2026-07-22,2026-07-24,2,Join us for Embedded Systems at SPCE Mumbai's Prerana! This electronics event challenges participants to showcase their expertise in electronics domain.,"Electronics, Embedded Systems, Notable, Prerana, team-event",4.2,3.8,4.0,Notable,https://spce.ac.in/prerana/events/971,events@spce.ac.in/prerana,"19.0760° N, 72.8777° E"
972,Structural Design @ Technovanza,AIT Pune,Technovanza,Pune,Civil,Structural Design,Both,1,4,True,420,20000,2026-09-03,2026-09-04,1,🤝 Open for both solo and team participation!,"Civil, Structural Design, Highly Reputed, Technovanza, team-event",4.4,4.1,4.1,Highly Reputed,https://aitpune.edu.in/technovanza/events/972,events@aitpune.edu.in/technovanza,"18.5204° N, 73.8567° E"
973,AI/ML Workshop @ Pinnacle,PCCOE Pune,Pinnacle,Pune,Workshop,AI/ML Workshop,Both,1,3,True,1448,0,2026-06-21,2026-06-24,3,💡 AI/ML Workshop at Pinnacle - PCCOE Pune. Compete in this workshop event and win exciting prizes! Open for all engineering students.,"Workshop, AI/ML Workshop, Notable, Pinnacle, team-event",4.2,4.0,4.0,Notable,https://pccoepune.edu.in/pinnacle/events/973,events@pccoepune.edu.in/pinnacle,"18.5204° N, 73.8567° E"
974,HR Summit @ Cognizance,IIIT Pune,Cognizance,Pune,Management,HR Summit,Team,2,2,True,877,10000,2026-08-12,2026-08-14,2,💡 HR Summit at Cognizance - IIIT Pune. Compete in this management event and win exciting prizes! Open for all engineering students.,"Management, HR Summit, Highly Reputed, Cognizance, team-event",4.7,4.4,4.4,Highly Reputed,https://cognizance.org.in/events/974,events@cognizance.org.in,"18.5204° N, 73.8567° E"
975,Finance Quiz @ Axis,VNIT Nagpur,Axis,Nagpur,Management,Finance Quiz,Both,1,4,True,828,5000,2026-08-02,2026-08-03,1,🚀 VNIT Nagpur invites you to participate in Finance Quiz during Axis. A perfect platform for management enthusiasts to demonstrate their talents.,"Management, Finance Quiz, Premier Institute, Axis, team-event",5.0,4.9,4.7,Premier Institute,https://axisvnit.org/events/975,events@axisvnit.org,"21.1458° N, 79.0882° E"
976,Bridge Building @ GHRCE Techfest,GHRCE Nagpur,GHRCE Techfest,Nagpur,Mechanical,Bridge Building,Both,1,2,True,2451,10000,2026-05-07,2026-05-10,3,🎯 GHRCE Nagpur presents Bridge Building - an exciting mechanical event at GHRCE Techfest! Test your skills and compete with the best minds from across Maharashtra.,"Mechanical, Bridge Building, Notable, GHRCE Techfest, team-event",4.1,4.2,3.9,Notable,https://ghrce.raisoni.net/techfest/events/976,events@ghrce.raisoni.net/techfest,"21.1458° N, 79.0882° E"
977,Embedded Systems @ Axis,VNIT Nagpur,Axis,Nagpur,Electronics,Embedded Systems,Team,3,4,True,315,4000,2026-08-12,2026-08-13,1,💡 Embedded Systems at Axis - VNIT Nagpur. Compete in this electronics event and win exciting prizes! Open for all engineering students.,"Electronics, Embedded Systems, Premier Institute, Axis, team-event",4.5,4.6,4.7,Premier Institute,https://axisvnit.org/events/977,events@axisvnit.org,"21.1458° N, 79.0882° E"
